phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
baseline,https://agents.kujolang.ai/404.html,templates/404.html,404,404,,false,"noindex,follow",,,Page Not Found | Kujo Agents,28,Page not found,14,Agent not found,h1:Agent not found,56,en,,,Robert DeVore,False,,0,14,5,0,not fully probed,2,0,0,1,false,False,false,false,cdee7b0ad4f7ad5c3af076768338404e4d087c545ff10c86dcf3961249d895ed,
baseline,https://agents.kujolang.ai/agents/case-study-editor/,content/agents/case-study-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/case-study-editor/,200,Case Study Editor | Kujo Publishing House | Kujo Agents,55,"Develop customer, project, and product evidence into credible case studies with consent, attribution, context, and bounded outcome claims.",138,Case Study Editor,h1:Case Study Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,541,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,85e0da59f9d52c0fec59b84da18d57fd42dd1e24804273d11836aedadf4b40be,
baseline,https://agents.kujolang.ai/agents/chain-of-command/,templates/page-agent-set.html,listing,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/chain-of-command/,200,Chain of Command Agents | Kujo Agents,37,"A coordinated roster for strategy, planning, execution, verification, knowledge, and routine work.",98,Chain of Command,h1:Chain of Command,637,en,,,Robert DeVore,True,CollectionPage;Organization,258,43,5,0,not fully probed,30,0,0,1,false,True,false,false,6dbfc8682966b2d029769eced50cfb72109489cc396035e49ae12e472212fe23,
baseline,https://agents.kujolang.ai/agents/chief-of-staff/,content/agents/chief-of-staff.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/chief-of-staff/,200,Chief Of Staff | Kujo Chain of Command | Kujo Agents,52,"Turn vague goals into structured objectives, assign lanes, manage handoffs, and keep work auditable.",100,Chief Of Staff,h1:Chief Of Staff | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,386,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,e904659c0255d8fbb63fbff1c785ccbdf0131bb9c2434c8be1c22cd3724947b6,
baseline,https://agents.kujolang.ai/agents/code-reviewer/,content/agents/code-reviewer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/code-reviewer/,200,Code Reviewer | Kujo Chain of Command | Kujo Agents,51,"Review diffs for bugs, regressions, contract drift, missing tests, unsafe scope, and documentation mismatches.",110,Code Reviewer,h1:Code Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,335,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,855c4d596cd7bed01280c3dfed7bf21737f9f9ad5f43219c825d09bc58987628,
baseline,https://agents.kujolang.ai/agents/commissioning-editor/,content/agents/commissioning-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/commissioning-editor/,200,Commissioning Editor | Kujo Publishing House | Kujo Agents,58,"Convert approved strategy into sharp assignments with a thesis, angle, reader promise, evidence burden, format, owner, and artifact bundle.",139,Commissioning Editor,h1:Commissioning Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,522,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,8f6231840cdba4945c8c11cd3bb42e984011910150185173c2e2fef13d6b4c79,
baseline,https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,content/agents/competitor-intelligence-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,200,Competitor Intelligence Analyst | Kujo WebOps | Kujo Agents,59,"Monitor selected peers for meaningful changes in topics, positioning, structure, search presence, content, and available backlink evidence.",139,Competitor Intelligence Analyst,h1:Competitor Intelligence Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,615,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,c67c00a8a79d5055c1c618cfdc85904111fcddd7c0da409f9e3e858558b4ab06,
baseline,https://agents.kujolang.ai/agents/content-accuracy-reviewer/,content/agents/content-accuracy-reviewer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-accuracy-reviewer/,200,Content Accuracy Reviewer | Kujo WebOps | Kujo Agents,53,"Review guidance, APIs, versions, products, references, and factual claims against current authoritative sources.",112,Content Accuracy Reviewer,h1:Content Accuracy Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,604,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,b8e92585464f01d95a36f17a13600929590dac1666b32c78fc135a50c3846002,
baseline,https://agents.kujolang.ai/agents/content-decay-analyst/,content/agents/content-decay-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-decay-analyst/,200,Content Decay Analyst | Kujo WebOps | Kujo Agents,49,"Identify stale or deteriorating content using measured movement, optional analytics, factual age, source change, and relevance evidence.",136,Content Decay Analyst,h1:Content Decay Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,618,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,34cb01f71fb66d87595bb5a85d55f8343a4ff3e6637bfa7ad414a7e251109984,
baseline,https://agents.kujolang.ai/agents/content-gap-analyst/,content/agents/content-gap-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-gap-analyst/,200,Content Gap Analyst | Kujo WebOps | Kujo Agents,47,"Classify audience and search needs against current coverage as strong, partial, stale, weak, missing, or irrelevant.",116,Content Gap Analyst,h1:Content Gap Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,614,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,6e112664cc8e3ffe1c37c6d22972677e4d790361c719669f4c73f78ba66b2e2f,
baseline,https://agents.kujolang.ai/agents/content-portfolio-manager/,content/agents/content-portfolio-manager.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-portfolio-manager/,200,Content Portfolio Manager | Kujo WebOps | Kujo Agents,53,"Classify content longitudinally as CREATE, GROW, MAINTAIN, REFRESH, MERGE, REDIRECT, RETIRE, or IGNORE.",103,Content Portfolio Manager,h1:Content Portfolio Manager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,596,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5273541078e21ab8f04ddc906a22d6208ba447d5518d34ab67888c6dbf8a82f6,
baseline,https://agents.kujolang.ai/agents/content-pruning-analyst/,content/agents/content-pruning-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-pruning-analyst/,200,Content Pruning Analyst | Kujo WebOps | Kujo Agents,51,"Find obsolete, redundant, or low-value content and propose evidence-backed keep, merge, redirect, refresh, or retire decisions.",127,Content Pruning Analyst,h1:Content Pruning Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,606,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,fdb48bcfabdab212d4cac2e8fbe520a880ac4038f533b708ff82a0a153f2fa73,
baseline,https://agents.kujolang.ai/agents/context-packager/,content/agents/context-packager.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/context-packager/,200,Context Packager | Kujo Chain of Command | Kujo Agents,54,"Prepare compact context bundles, execution packs, workflow summaries, and handoff packets for downstream agents.",112,Context Packager,h1:Context Packager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,393,en,,2026-08-01,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,86352f3946f51473c3dfd494e97f116cc3c0a23f96ce56f0b9c03768770a6745,
baseline,https://agents.kujolang.ai/agents/copy-chief/,content/agents/copy-chief.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/copy-chief/,200,Copy Chief | Kujo Publishing House | Kujo Agents,48,"Own sentence-level clarity, rhythm, terminology, grammar, formatting, headlines, captions, metadata, and the house style system.",128,Copy Chief,h1:Copy Chief | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,526,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,6ea81a5fe6d24dc7f11e798d2a5857c7c8654872b49e5f0d11ec8ae227657f9f,
baseline,https://agents.kujolang.ai/agents/core-developer/,content/agents/core-developer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/core-developer/,200,Core Developer | Kujo Chain of Command | Kujo Agents,52,Implement bounded source changes and focused tests inside an assigned scope.,76,Core Developer,h1:Core Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,358,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,fb5827c2a9b39ca1b5b195fe55ef9519c519bc7873886584f6c7ae124ec5e6db,
baseline,https://agents.kujolang.ai/agents/creative-director/,content/agents/creative-director.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/creative-director/,200,Creative Director | Kujo Publishing House | Kujo Agents,55,"Develop the central creative idea and direct its coherent expression across language, imagery, formats, and campaign moments.",125,Creative Director,h1:Creative Director | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,528,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,fc0acbdae92bbb7d59af4a6ea3e7edba68f33839398fcd66d6b212b475e9aadf,
baseline,https://agents.kujolang.ai/agents/dependency-scanner/,content/agents/dependency-scanner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/dependency-scanner/,200,Dependency Scanner | Kujo Chain of Command | Kujo Agents,56,"Run explicit dependency, package, manifest, lockfile, and package-status checks.",80,Dependency Scanner,h1:Dependency Scanner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,285,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,2b281e0870ab4adb233fc4c79205b781f2602a93e47200a2e006f6e30f564a7c,
baseline,https://agents.kujolang.ai/agents/developmental-editor/,content/agents/developmental-editor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/developmental-editor/,200,Developmental Editor | Kujo Publishing House | Kujo Agents,58,"Interrogate and improve argument, structure, narrative, audience value, pacing, originality, omissions, and strategic fit before line editing.",142,Developmental Editor,h1:Developmental Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,525,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,c29f0fcca31a9a48734a40debb3ed1b9c6db94f916cdde3c40d05d34c342d383,
baseline,https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,content/agents/director-of-editorial-intelligence.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,200,Director of Editorial Intelligence | Kujo Publishing House | Kujo Agents,72,"Synthesize audience, category, product, cultural, search, community, competitor, and source intelligence into non-obvious editorial opportunities.",146,Director of Editorial Intelligence,h1:Director of Editorial Intelligence | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,518,en,,2026-08-14,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,860c5569aa692c6f3c6e040f4aeff588bc501b623b22c1df82c9b0f1f0a89999,
baseline,https://agents.kujolang.ai/agents/distribution-operator/,content/agents/distribution-operator.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/distribution-operator/,200,Distribution Operator | Kujo WebOps | Kujo Agents,49,Turn approved published content into source-grounded distribution assets and publish only with explicit ACT authority and integration.,134,Distribution Operator,h1:Distribution Operator | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,611,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5dd326af9283dfdf264e8169007d89accfdfaac8ec44b78613c6d289dbd5f2d0,
baseline,https://agents.kujolang.ai/agents/documentation-writer/,content/agents/documentation-writer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/documentation-writer/,200,Documentation Writer | Kujo Chain of Command | Kujo Agents,58,"Update READMEs, onboarding docs, changelogs, examples, runbooks, and user-facing technical documentation from source-grounded facts.",132,Documentation Writer,h1:Documentation Writer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,389,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,16,7,0,not fully probed,3,0,0,1,false,True,false,false,5b96983df44e4f3c2c796659c9e002f0810ae417400ecc7f276445564d538a30,
