phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
baseline,https://agents.kujolang.ai/404.html,templates/404.html,404,404,,false,"noindex,follow",,,Page Not Found | Kujo Agents,28,Page not found,14,Agent not found,h1:Agent not found,44,en,,,Robert DeVore,False,,0,8,5,0,not fully probed,2,0,0,1,false,False,false,false,d95eb7ec99ed38890f8052608e8c40b823f7b8fef8edd6a5391ebeb2a20203ce,
baseline,https://agents.kujolang.ai/agents/content-accuracy-reviewer/,content/agents/content-accuracy-reviewer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-accuracy-reviewer/,200,Content Accuracy Reviewer | Kujo WebOps | Kujo Agents,53,"Review guidance, APIs, versions, products, references, and factual claims against current authoritative sources.",112,Content Accuracy Reviewer,h1:Content Accuracy Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,592,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,211fa6bd0657f47c27238dce1e960df7df525a0ce6c2441bb159084a79fba381,
baseline,https://agents.kujolang.ai/agents/content-decay-analyst/,content/agents/content-decay-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-decay-analyst/,200,Content Decay Analyst | Kujo WebOps | Kujo Agents,49,"Identify stale or deteriorating content using measured movement, optional analytics, factual age, source change, and relevance evidence.",136,Content Decay Analyst,h1:Content Decay Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,606,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,8b1aab4dc6dc73a9d078629b42d210fb74e2ead0a6dbdb79a069799ace3e1268,
baseline,https://agents.kujolang.ai/agents/content-gap-analyst/,content/agents/content-gap-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-gap-analyst/,200,Content Gap Analyst | Kujo WebOps | Kujo Agents,47,"Classify audience and search needs against current coverage as strong, partial, stale, weak, missing, or irrelevant.",116,Content Gap Analyst,h1:Content Gap Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,602,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,2c2e85cd37293a147eb65177eac4d2e5a643b2f70fc2c2ee74bbbd1fe11bd76a,
baseline,https://agents.kujolang.ai/agents/content-portfolio-manager/,content/agents/content-portfolio-manager.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-portfolio-manager/,200,Content Portfolio Manager | Kujo WebOps | Kujo Agents,53,"Classify content longitudinally as CREATE, GROW, MAINTAIN, REFRESH, MERGE, REDIRECT, RETIRE, or IGNORE.",103,Content Portfolio Manager,h1:Content Portfolio Manager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,584,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,079be1a9dd868ba4ecaa8e0f8e7f9eeab0c1d3d8be32049415ae0cac41a13b5b,
baseline,https://agents.kujolang.ai/agents/content-pruning-analyst/,content/agents/content-pruning-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/content-pruning-analyst/,200,Content Pruning Analyst | Kujo WebOps | Kujo Agents,51,"Find obsolete, redundant, or low-value content and propose evidence-backed keep, merge, redirect, refresh, or retire decisions.",127,Content Pruning Analyst,h1:Content Pruning Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,594,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,c44829d71d8d68396b250627c5a94c0dd6bbc2acec75a842d4f81e1513126f5d,
baseline,https://agents.kujolang.ai/agents/context-packager/,content/agents/context-packager.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/context-packager/,200,Context Packager | Kujo Chain of Command | Kujo Agents,54,"Prepare compact context bundles, execution packs, workflow summaries, and handoff packets for downstream agents.",112,Context Packager,h1:Context Packager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,381,en,,2026-08-01,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,058a273f85857cc1b8284a37bc5677ad4eb6ecb099294cff44e826ef2511ac5a,
baseline,https://agents.kujolang.ai/agents/core-developer/,content/agents/core-developer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/core-developer/,200,Core Developer | Kujo Chain of Command | Kujo Agents,52,Implement bounded source changes and focused tests inside an assigned scope.,76,Core Developer,h1:Core Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,346,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,819b7ee33e0d23e8320d94b553552a7558c992297c53429f34898477849dae1d,
baseline,https://agents.kujolang.ai/agents/dependency-scanner/,content/agents/dependency-scanner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/dependency-scanner/,200,Dependency Scanner | Kujo Chain of Command | Kujo Agents,56,"Run explicit dependency, package, manifest, lockfile, and package-status checks.",80,Dependency Scanner,h1:Dependency Scanner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,273,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,76d0020d90f9c189e9c85b3ceaa4073f526be9ebec1163969c29001b3e4e5e98,
baseline,https://agents.kujolang.ai/agents/distribution-operator/,content/agents/distribution-operator.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/distribution-operator/,200,Distribution Operator | Kujo WebOps | Kujo Agents,49,Turn approved published content into source-grounded distribution assets and publish only with explicit ACT authority and integration.,134,Distribution Operator,h1:Distribution Operator | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,599,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,db640929f07b863b7259f8601184754d437266f0a8bc15cd031f519a41b7e3b0,
baseline,https://agents.kujolang.ai/agents/documentation-writer/,content/agents/documentation-writer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/documentation-writer/,200,Documentation Writer | Kujo Chain of Command | Kujo Agents,58,"Update READMEs, onboarding docs, changelogs, examples, runbooks, and user-facing technical documentation from source-grounded facts.",132,Documentation Writer,h1:Documentation Writer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,377,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,84941da826d2a18e47ea15aecb6bc1c4174e3d8399a5b934e3067808bd5a807d,
baseline,https://agents.kujolang.ai/agents/frontend-developer/,content/agents/frontend-developer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/frontend-developer/,200,Frontend Developer | Kujo Chain of Command | Kujo Agents,56,"Implement user interfaces, interaction flows, responsive behavior, and browser-verifiable frontend changes.",107,Frontend Developer,h1:Frontend Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,379,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,0e89e40ed7c19153346554956cd65101b65f4c2c83fe367e21c3014a749634a4,
baseline,https://agents.kujolang.ai/agents/general-commander/,content/agents/general-commander.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/general-commander/,200,General Commander | Kujo Chain of Command | Kujo Agents,55,"Interpret broad missions, choose agent lanes, resolve cross-agent conflicts, synthesize final outcomes, and escalate unresolved risk.",133,General Commander,h1:General Commander | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,463,en,,2026-08-08,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,7ee291a2ae223c2beff79a1eb8d3290f74ad8c84a6a0e88b1eabe08354dabbc7,
baseline,https://agents.kujolang.ai/agents/,templates/page-agents.html,listing,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/,200,Agents | Kujo Agents,20,"Browse source-grounded Kujo agent contracts for planning, implementation, verification, research, security, and operations.",123,Agents,h1:Agents,1270,en,,,Robert DeVore,True,CollectionPage;Organization,178,64,5,0,not fully probed,58,0,0,1,false,True,false,false,75adff2058e4ad78b6f080109437067af56e3abc98704b7b4bb7bafa288bb36c,
baseline,https://agents.kujolang.ai/agents/indexation-analyst/,content/agents/indexation-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/indexation-analyst/,200,Indexation Analyst | Kujo WebOps | Kujo Agents,46,Distinguish local crawlability and indexability from provider-confirmed search-engine index state.,98,Indexation Analyst,h1:Indexation Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,568,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,1ce3c3bda82b3469d75c49298a72a1774537f8e7ce8b4b61092e04b42b9d0b64,
baseline,https://agents.kujolang.ai/agents/information-architecture-auditor/,content/agents/information-architecture-auditor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/information-architecture-auditor/,200,Information Architecture Auditor | Kujo WebOps | Kujo Agents,60,"Review navigation, hierarchy, categories, tags, breadcrumbs, clusters, URLs, depth, discoverability, and orphaning.",115,Information Architecture Auditor,h1:Information Architecture Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,585,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,633eca11b7c6b663f01f3f23a1a5b2e82539f9a69cffcae6d78e976bfd028ccd,
baseline,https://agents.kujolang.ai/agents/integration-engineer/,content/agents/integration-engineer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/integration-engineer/,200,Integration Engineer | Kujo Chain of Command | Kujo Agents,58,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",139,Integration Engineer,h1:Integration Engineer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,350,en,,2026-07-18,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,d235dfd55f171ec6085e5ecb5497105ae08c9658723077b070f02b4a407adb6f,
baseline,https://agents.kujolang.ai/agents/internal-link-specialist/,content/agents/internal-link-specialist.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/internal-link-specialist/,200,Internal Link Specialist | Kujo WebOps | Kujo Agents,52,"Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships.",116,Internal Link Specialist,h1:Internal Link Specialist | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,598,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,f027544f746a85ba616c508c9fbe9f2bb7067b3241a503d67a2f8ec190022720,
baseline,https://agents.kujolang.ai/agents/issue-hygiene-worker/,content/agents/issue-hygiene-worker.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/issue-hygiene-worker/,200,Issue Hygiene Worker | Kujo Chain of Command | Kujo Agents,58,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",137,Issue Hygiene Worker,h1:Issue Hygiene Worker | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,312,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,0dd9c9a3c69d87f935901f9b2dbf0e5f0486d90c400129c643be32a474d15343,
baseline,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,content/agents/keyword-opportunity-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,200,Keyword Opportunity Analyst | Kujo WebOps | Kujo Agents,55,"Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage.",129,Keyword Opportunity Analyst,h1:Keyword Opportunity Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,598,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,d23bb80d5f5efd2210668864ef29b77ee95da9c3e27e82536d769f0ea2ad50d8,
baseline,https://agents.kujolang.ai/agents/link-health-auditor/,content/agents/link-health-auditor.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/link-health-auditor/,200,Link Health Auditor | Kujo WebOps | Kujo Agents,47,"Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets.",108,Link Health Auditor,h1:Link Health Auditor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,588,en,,2026-08-11,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,f6c8f6923d69c957a3cb7c309a25c4bc9bd8cf019950e6dd8c9b44fe3366bfda,
baseline,https://agents.kujolang.ai/agents/lint-runner/,content/agents/lint-runner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/lint-runner/,200,Lint Runner | Kujo Chain of Command | Kujo Agents,49,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",98,Lint Runner,h1:Lint Runner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,270,en,,2026-07-05,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,3fcd8f733bbcd56640fcf527eca3a8b3530cd4c347941ac86fe2967db4ce94c1,
