phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://agents.kujolang.ai/agents/cannibalization-analyst/,content/agents/cannibalization-analyst.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/cannibalization-analyst/,200,Cannibalization Analyst | Kujo WebOps | Kujo Agents,51,Identify pages substantially competing for the same intent while separating normal topical overlap from likely cannibalization.,127,Cannibalization Analyst,h1:Cannibalization Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,606,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,fd2ada71422ba6383796ea8974fbbef2f82214e23ddb282837bb4f90797fae17,
after,https://agents.kujolang.ai/agents/case-study-editor/,content/agents/case-study-editor.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/case-study-editor/,200,Case Study Editor | Kujo Publishing House | Kujo Agents,55,"Develop customer, project, and product evidence into credible case studies with consent, attribution, context, and bounded outcome claims.",138,Case Study Editor,h1:Case Study Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,549,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,e5545fbc786499a858391f2e503e5d37e75551a20492d75e4b48bf0313513177,
after,https://agents.kujolang.ai/agents/chain-of-command/,templates/page-agent-set.html,listing,200,,true,"default index,follow",https://agents.kujolang.ai/agents/chain-of-command/,200,Chain of Command Agents | Kujo Agents,37,"A coordinated roster for strategy, planning, execution, verification, knowledge, and routine work.",98,Chain of Command,h1:Chain of Command,648,en,,,Robert DeVore,True,CollectionPage;SoftwareSourceCode;Organization,261,46,6,0,not fully probed,30,0,0,1,false,True,false,false,b40abaf184c818b0dfe3586cf9561c0430fa6da3cdbe83f716da992d7ef8528a,
after,https://agents.kujolang.ai/agents/chief-of-staff/,content/agents/chief-of-staff.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/chief-of-staff/,200,Chief Of Staff | Kujo Chain of Command | Kujo Agents,52,"Turn vague goals into structured objectives, assign lanes, manage handoffs, and keep work auditable.",100,Chief Of Staff,h1:Chief Of Staff | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,392,en,,2026-08-08,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,2627e4fdc9df790cffacd5f562e444df8076698823e99916fa6ae447e8df5e57,
after,https://agents.kujolang.ai/agents/code-reviewer/,content/agents/code-reviewer.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/code-reviewer/,200,Code Reviewer | Kujo Chain of Command | Kujo Agents,51,"Review diffs for bugs, regressions, contract drift, missing tests, unsafe scope, and documentation mismatches.",110,Code Reviewer,h1:Code Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,341,en,,2026-07-05,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,755d0b227ed8da945dfca48e3aeb46bfd3392a8cb33115aa8a0ca9026f947063,
after,https://agents.kujolang.ai/agents/commissioning-editor/,content/agents/commissioning-editor.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/commissioning-editor/,200,Commissioning Editor | Kujo Publishing House | Kujo Agents,58,"Convert approved strategy into sharp assignments with a thesis, angle, reader promise, evidence burden, format, owner, and artifact bundle.",139,Commissioning Editor,h1:Commissioning Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,530,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,359264dd1321bd347264f6e1ca57fbbffe3b75de727e8990457895de82b32705,
after,https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,content/agents/competitor-intelligence-analyst.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,200,Competitor Intelligence Analyst | Kujo WebOps | Kujo Agents,59,"Monitor selected peers for meaningful changes in topics, positioning, structure, search presence, content, and available backlink evidence.",139,Competitor Intelligence Analyst,h1:Competitor Intelligence Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,621,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,c06b393744f26a4c8c421d740608f96d434522a1fa5b92ec33a6bee579bb3f3f,
after,https://agents.kujolang.ai/agents/content-accuracy-reviewer/,content/agents/content-accuracy-reviewer.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/content-accuracy-reviewer/,200,Content Accuracy Reviewer | Kujo WebOps | Kujo Agents,53,"Review guidance, APIs, versions, products, references, and factual claims against current authoritative sources.",112,Content Accuracy Reviewer,h1:Content Accuracy Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,610,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,0a8cf87e664de70511b1223b2c7f36bfb2be7ceae24574dd0d82ee67ac626294,
after,https://agents.kujolang.ai/agents/content-decay-analyst/,content/agents/content-decay-analyst.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/content-decay-analyst/,200,Content Decay Analyst | Kujo WebOps | Kujo Agents,49,"Identify stale or deteriorating content using measured movement, optional analytics, factual age, source change, and relevance evidence.",136,Content Decay Analyst,h1:Content Decay Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,624,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,1e6571192c2fe589b753429fff9a2522264e35b3cc270290ad040e815e68c599,
after,https://agents.kujolang.ai/agents/content-gap-analyst/,content/agents/content-gap-analyst.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/content-gap-analyst/,200,Content Gap Analyst | Kujo WebOps | Kujo Agents,47,"Classify audience and search needs against current coverage as strong, partial, stale, weak, missing, or irrelevant.",116,Content Gap Analyst,h1:Content Gap Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,620,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,d14f6a8acbce08a2981e942175b0ebb11ae09f6f0b1e9d7c35926b3fb125cfbc,
after,https://agents.kujolang.ai/agents/content-portfolio-manager/,content/agents/content-portfolio-manager.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/content-portfolio-manager/,200,Content Portfolio Manager | Kujo WebOps | Kujo Agents,53,"Classify content longitudinally as CREATE, GROW, MAINTAIN, REFRESH, MERGE, REDIRECT, RETIRE, or IGNORE.",103,Content Portfolio Manager,h1:Content Portfolio Manager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,602,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,aaabce1a3ca7a0d9159f59f4ad858b91166f956892700c6e36be7f065cc90a5a,
after,https://agents.kujolang.ai/agents/content-pruning-analyst/,content/agents/content-pruning-analyst.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/content-pruning-analyst/,200,Content Pruning Analyst | Kujo WebOps | Kujo Agents,51,"Find obsolete, redundant, or low-value content and propose evidence-backed keep, merge, redirect, refresh, or retire decisions.",127,Content Pruning Analyst,h1:Content Pruning Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,612,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,f9dfc327eb145327761f3a4fa2ef6ef66bc8a1acd507452d339a7a71dec69757,
after,https://agents.kujolang.ai/agents/context-packager/,content/agents/context-packager.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/context-packager/,200,Context Packager | Kujo Chain of Command | Kujo Agents,54,"Prepare compact context bundles, execution packs, workflow summaries, and handoff packets for downstream agents.",112,Context Packager,h1:Context Packager | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,399,en,,2026-08-01,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,dc0019d125920fc18510382e6bb53082a798e658c0379719d00d08824c966fe8,
after,https://agents.kujolang.ai/agents/copy-chief/,content/agents/copy-chief.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/copy-chief/,200,Copy Chief | Kujo Publishing House | Kujo Agents,48,"Own sentence-level clarity, rhythm, terminology, grammar, formatting, headlines, captions, metadata, and the house style system.",128,Copy Chief,h1:Copy Chief | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,534,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,52afbaa9d3a940be814005bd58166989ecb2996622141f9195256d42ca4e5678,
after,https://agents.kujolang.ai/agents/core-developer/,content/agents/core-developer.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/core-developer/,200,Core Developer | Kujo Chain of Command | Kujo Agents,52,Implement bounded source changes and focused tests inside an assigned scope.,76,Core Developer,h1:Core Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,364,en,,2026-07-05,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,578d19cdcca177175d9a126dab3fc6b106664de5fa70bccb9bb3c05ec8cf08cf,
after,https://agents.kujolang.ai/agents/creative-director/,content/agents/creative-director.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/creative-director/,200,Creative Director | Kujo Publishing House | Kujo Agents,55,"Develop the central creative idea and direct its coherent expression across language, imagery, formats, and campaign moments.",125,Creative Director,h1:Creative Director | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,536,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,bff774613cd035931e428507f974769539912bd520b07d1172af71dc5ec5b733,
after,https://agents.kujolang.ai/agents/dependency-scanner/,content/agents/dependency-scanner.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/dependency-scanner/,200,Dependency Scanner | Kujo Chain of Command | Kujo Agents,56,"Run explicit dependency, package, manifest, lockfile, and package-status checks.",80,Dependency Scanner,h1:Dependency Scanner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,291,en,,2026-07-05,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,72763f258e27a295c74a17fd15680dbb5aa64fd1f7bed28fca4f3b566e42faf8,
after,https://agents.kujolang.ai/agents/developmental-editor/,content/agents/developmental-editor.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/developmental-editor/,200,Developmental Editor | Kujo Publishing House | Kujo Agents,58,"Interrogate and improve argument, structure, narrative, audience value, pacing, originality, omissions, and strategic fit before line editing.",142,Developmental Editor,h1:Developmental Editor | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,533,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,0e02dad8775ac338b4b7dae9b484d95c0fab6a8c5f027ac5040a463076f43609,
after,https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,content/agents/director-of-editorial-intelligence.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,200,Director of Editorial Intelligence | Kujo Publishing House | Kujo Agents,72,"Synthesize audience, category, product, cultural, search, community, competitor, and source intelligence into non-obvious editorial opportunities.",146,Director of Editorial Intelligence,h1:Director of Editorial Intelligence | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Quality Standard | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,526,en,,2026-08-14,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,3539649d0a9b2e5c2c5d6dd569b19f0ffa3c80808ddceba84de7d0e981d32b0f,
after,https://agents.kujolang.ai/agents/distribution-operator/,content/agents/distribution-operator.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/distribution-operator/,200,Distribution Operator | Kujo WebOps | Kujo Agents,49,Turn approved published content into source-grounded distribution assets and publish only with explicit ACT authority and integration.,134,Distribution Operator,h1:Distribution Operator | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Degraded Operation | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,617,en,,2026-08-11,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,9e5fa08f58573ca9cdbf7ebe922991075340fff7f01c59d5c2bd56b7ac935650,
after,https://agents.kujolang.ai/agents/documentation-writer/,content/agents/documentation-writer.md,agent,200,,true,"default index,follow",https://agents.kujolang.ai/agents/documentation-writer/,200,Documentation Writer | Kujo Chain of Command | Kujo Agents,58,"Update READMEs, onboarding docs, changelogs, examples, runbooks, and user-facing technical documentation from source-grounded facts.",132,Documentation Writer,h1:Documentation Writer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,395,en,,2026-08-08,Kujo,True,SoftwareSourceCode;WebPage;Organization;CollectionPage,4,19,7,0,not fully probed,3,0,0,1,false,True,false,false,838b48e46f48e71cb44252a34ba6e3cfa2ac1a49ce35a851dd02096d1f1eb80a,
