phase,source_url,destination_url,anchor_text,link_context,http_status,final_url,chain_length,verification,rel,recommended_action
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/product-strategist/,"Strategic Product Strategist Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment. View Agent online",main,200,https://agents.kujolang.ai/agents/product-strategist/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/planner/,"Planning Planner Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans. View Agent online",main,200,https://agents.kujolang.ai/agents/planner/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/spec-writer/,"Planning Spec Writer Create and maintain task contracts with scope, acceptance criteria, eval requirements, risks, dependencies, and review expectations. View Agent online",main,200,https://agents.kujolang.ai/agents/spec-writer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/research-analyst/,"Planning Research Analyst Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference. View Agent online",main,200,https://agents.kujolang.ai/agents/research-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/risk-officer/,"Planning Risk Officer Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work. View Agent online",main,200,https://agents.kujolang.ai/agents/risk-officer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/core-developer/,Execution Core Developer Implement bounded source changes and focused tests inside an assigned scope. View Agent online,main,200,https://agents.kujolang.ai/agents/core-developer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/tooling-developer/,"Execution Tooling Developer Build or maintain CLI tools, scripts, local automation, developer workflows, and KUJO tool integrations. View Agent online",main,200,https://agents.kujolang.ai/agents/tooling-developer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/frontend-developer/,"Execution Frontend Developer Implement user interfaces, interaction flows, responsive behavior, and browser-verifiable frontend changes. View Agent online",main,200,https://agents.kujolang.ai/agents/frontend-developer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/backend-developer/,"Execution Backend Developer Implement APIs, persistence, jobs, auth boundaries, service logic, and server-side integrations within a bounded task. View Agent online",main,200,https://agents.kujolang.ai/agents/backend-developer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/integration-engineer/,"Execution Integration Engineer Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries. View Agent online",main,200,https://agents.kujolang.ai/agents/integration-engineer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/code-reviewer/,"Verification Code Reviewer Review diffs for bugs, regressions, contract drift, missing tests, unsafe scope, and documentation mismatches. View Agent online",main,200,https://agents.kujolang.ai/agents/code-reviewer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/qa-lead/,"Verification QA Lead Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate. View Agent online",main,200,https://agents.kujolang.ai/agents/qa-lead/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/triage-agent/,"Verification Triage Agent Review flagged wrong outputs, stopped workflow states, failed handoffs, and abnormal results so the chain can decide whether to resume, reroute, require human review, or coordinate the immediate next response. View Agent online",main,200,https://agents.kujolang.ai/agents/triage-agent/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/visual-qa-agent/,"Verification Visual QA Agent Produce deterministic browser, layout, accessibility, console, network, and visual evidence for user-facing surfaces. View Agent online",main,200,https://agents.kujolang.ai/agents/visual-qa-agent/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/release-verifier/,"Verification Release Verifier Check release readiness, run or coordinate release gates, and report blockers before ship decisions. View Agent online",main,200,https://agents.kujolang.ai/agents/release-verifier/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/security-reviewer/,"Verification Security Reviewer Review secrets, auth, host effects, path boundaries, network exposure, unsafe commands, dependency risk, and sensitive artifacts. View Agent online",main,200,https://agents.kujolang.ai/agents/security-reviewer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/documentation-writer/,"Knowledge Documentation Writer Update READMEs, onboarding docs, changelogs, examples, runbooks, and user-facing technical documentation from source-grounded facts. View Agent online",main,200,https://agents.kujolang.ai/agents/documentation-writer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/context-packager/,"Knowledge Context Packager Prepare compact context bundles, execution packs, workflow summaries, and handoff packets for downstream agents. View Agent online",main,200,https://agents.kujolang.ai/agents/context-packager/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/sitrep-agent/,"Knowledge SITREP Agent Produce short status reports, current-state summaries, and handoff snapshots from available evidence. View Agent online",main,200,https://agents.kujolang.ai/agents/sitrep-agent/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/routine-worker/,Routine Worker Routine Worker Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status. View Agent online,main,200,https://agents.kujolang.ai/agents/routine-worker/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/test-runner/,"Routine Worker Test Runner Run explicit test, eval, or smoke commands and report exact results. View Agent online",main,200,https://agents.kujolang.ai/agents/test-runner/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/lint-runner/,"Routine Worker Lint Runner Run explicit lint, format-check, static-check, or compile-check commands and report exact results. View Agent online",main,200,https://agents.kujolang.ai/agents/lint-runner/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/issue-hygiene-worker/,"Routine Worker Issue Hygiene Worker Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details. View Agent online",main,200,https://agents.kujolang.ai/agents/issue-hygiene-worker/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/dependency-scanner/,"Routine Worker Dependency Scanner Run explicit dependency, package, manifest, lockfile, and package-status checks. View Agent online",main,200,https://agents.kujolang.ai/agents/dependency-scanner/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/receipt-collector/,"Routine Worker Receipt Collector Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability. View Agent online",main,200,https://agents.kujolang.ai/agents/receipt-collector/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/webops/,WebOps,main,200,https://agents.kujolang.ai/agents/webops/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/trend-scout/,"Discovery & Intelligence Trend Scout Discover emerging domain topics, terminology, tools, questions, standards, and shifts without deciding editorial strategy alone. View Agent online",main,200,https://agents.kujolang.ai/agents/trend-scout/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,"Discovery & Intelligence Keyword Opportunity Analyst Identify query opportunities from measured site data, optional third-party estimates, public research, and current site coverage. View Agent online",main,200,https://agents.kujolang.ai/agents/keyword-opportunity-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,"Discovery & Intelligence Competitor Intelligence Analyst Monitor selected peers for meaningful changes in topics, positioning, structure, search presence, content, and available backlink evidence. View Agent online",main,200,https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/content-gap-analyst/,"Discovery & Intelligence Content Gap Analyst Classify audience and search needs against current coverage as strong, partial, stale, weak, missing, or irrelevant. View Agent online",main,200,https://agents.kujolang.ai/agents/content-gap-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/backlink-mention-analyst/,"Discovery & Intelligence Backlink & Mention Analyst Analyze new and lost backlinks, relevant or unlinked mentions, and evidence-backed suspicious links. View Agent online",main,200,https://agents.kujolang.ai/agents/backlink-mention-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/seo-auditor/,Search Operations SEO Auditor Synthesize specialist WebOps SEO evidence into a periodic prioritized assessment without reimplementing each specialty. View Agent online,main,200,https://agents.kujolang.ai/agents/seo-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/search-performance-analyst/,"Search Operations Search Performance Analyst Analyze longitudinal measured impressions, clicks, CTR, position, query movement, page movement, and query/page relationships. View Agent online",main,200,https://agents.kujolang.ai/agents/search-performance-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/indexation-analyst/,Search Operations Indexation Analyst Distinguish local crawlability and indexability from provider-confirmed search-engine index state. View Agent online,main,200,https://agents.kujolang.ai/agents/indexation-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/technical-seo-auditor/,"Search Operations Technical SEO Auditor Audit deterministic crawl, canonical, redirect, metadata, structured-data, internal-link, and indexability conditions. View Agent online",main,200,https://agents.kujolang.ai/agents/technical-seo-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/ai-search-visibility-analyst/,Search Operations AI Search Visibility Analyst Run repeatable fixed-query visibility benchmarks across explicitly configured AI and search surfaces. View Agent online,main,200,https://agents.kujolang.ai/agents/ai-search-visibility-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/content-decay-analyst/,"Content Operations Content Decay Analyst Identify stale or deteriorating content using measured movement, optional analytics, factual age, source change, and relevance evidence. View Agent online",main,200,https://agents.kujolang.ai/agents/content-decay-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/internal-link-specialist/,"Content Operations Internal Link Specialist Find and, under explicit ACT authority, apply contextually useful internal links supported by content relationships. View Agent online",main,200,https://agents.kujolang.ai/agents/internal-link-specialist/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/content-accuracy-reviewer/,"Content Operations Content Accuracy Reviewer Review guidance, APIs, versions, products, references, and factual claims against current authoritative sources. View Agent online",main,200,https://agents.kujolang.ai/agents/content-accuracy-reviewer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/cannibalization-analyst/,Content Operations Cannibalization Analyst Identify pages substantially competing for the same intent while separating normal topical overlap from likely cannibalization. View Agent online,main,200,https://agents.kujolang.ai/agents/cannibalization-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/content-portfolio-manager/,"Content Operations Content Portfolio Manager Classify content longitudinally as CREATE, GROW, MAINTAIN, REFRESH, MERGE, REDIRECT, RETIRE, or IGNORE. View Agent online",main,200,https://agents.kujolang.ai/agents/content-portfolio-manager/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/content-pruning-analyst/,"Content Operations Content Pruning Analyst Find obsolete, redundant, or low-value content and propose evidence-backed keep, merge, redirect, refresh, or retire decisions. View Agent online",main,200,https://agents.kujolang.ai/agents/content-pruning-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/site-qa-operator/,"Quality Operations Site QA Operator Determine whether the deployed site actually loads, links, renders, and behaves sanely using crawl and browser evidence. View Agent online",main,200,https://agents.kujolang.ai/agents/site-qa-operator/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/performance-analyst/,Quality Operations Performance Analyst Track lab and real-user field performance as distinct evidence classes and compare them longitudinally. View Agent online,main,200,https://agents.kujolang.ai/agents/performance-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/accessibility-auditor/,Quality Operations Accessibility Auditor Run repeatable automated accessibility checks and produce evidence-backed repair priorities with explicit manual-review gaps. View Agent online,main,200,https://agents.kujolang.ai/agents/accessibility-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/schema-auditor/,"Quality Operations Schema Auditor Review structured data validity, relevance, visible-content consistency, missing appropriate types, and obsolete patterns. View Agent online",main,200,https://agents.kujolang.ai/agents/schema-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/link-health-auditor/,"Quality Operations Link Health Auditor Analyze broken internal and outbound links, redirect chains, malformed destinations, and unexpected targets. View Agent online",main,200,https://agents.kujolang.ai/agents/link-health-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/metadata-auditor/,"Quality Operations Metadata Auditor Audit titles, descriptions, canonicals, robots, Open Graph, social, article metadata, duplication, and missing fields. View Agent online",main,200,https://agents.kujolang.ai/agents/metadata-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/search-submission-operator/,Operations & Management Search Submission Operator Submit authorized URLs or sitemaps through supported providers and preserve auditable receipts without promising indexing. View Agent online,main,200,https://agents.kujolang.ai/agents/search-submission-operator/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/analytics-analyst/,"Operations & Management Analytics Analyst Analyze measured website behavior from a real analytics capability while preserving dimensions, metrics, identity settings, and uncertainty. View Agent online",main,200,https://agents.kujolang.ai/agents/analytics-analyst/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/information-architecture-auditor/,"Operations & Management Information Architecture Auditor Review navigation, hierarchy, categories, tags, breadcrumbs, clusters, URLs, depth, discoverability, and orphaning. View Agent online",main,200,https://agents.kujolang.ai/agents/information-architecture-auditor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/distribution-operator/,Operations & Management Distribution Operator Turn approved published content into source-grounded distribution assets and publish only with explicit ACT authority and integration. View Agent online,main,200,https://agents.kujolang.ai/agents/distribution-operator/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/search-web-standards-watch/,"Operations & Management Search & Web Standards Watch Monitor authoritative search, structured-data, indexing, analytics, browser, AI-search, and web-specification changes. View Agent online",main,200,https://agents.kujolang.ai/agents/search-web-standards-watch/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/webops-reporter/,"Operations & Management WebOps Reporter Synthesize existing WebOps evidence into quiet reports focused on improvements, regressions, changes, actions, deferrals, and unavailable checks. View Agent online",main,200,https://agents.kujolang.ai/agents/webops-reporter/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/publishing-house/,Publishing House,main,200,https://agents.kujolang.ai/agents/publishing-house/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/publisher/,"Executive Publisher Set the house charter, portfolio priorities, commercial posture, investment thresholds, and institutional standards without replacing human approval. View Agent online",main,200,https://agents.kujolang.ai/agents/publisher/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/editor-in-chief/,"Executive Editor-in-Chief Own editorial judgment, point of view, intellectual ambition, and the final editorial recommendation before human approval. View Agent online",main,200,https://agents.kujolang.ai/agents/editor-in-chief/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/managing-editor/,"Executive Managing Editor Operate the house queue, assignments, dependencies, handoffs, deadlines, review states, and human review surface. View Agent online",main,200,https://agents.kujolang.ai/agents/managing-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/editorial-strategy-director/,"Strategy & Intelligence Editorial Strategy Director Turn organizational goals into editorial theses, campaign architectures, audience journeys, franchises, and portfolio choices. View Agent online",main,200,https://agents.kujolang.ai/agents/editorial-strategy-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/brand-strategy-director/,"Strategy & Intelligence Brand Strategy Director Define positioning, category framing, audience promise, differentiation, voice principles, distinctive assets, and brand boundaries. View Agent online",main,200,https://agents.kujolang.ai/agents/brand-strategy-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,"Strategy & Intelligence Director of Editorial Intelligence Synthesize audience, category, product, cultural, search, community, competitor, and source intelligence into non-obvious editorial opportunities. View Agent online",main,200,https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/creative-director/,"Strategy & Intelligence Creative Director Develop the central creative idea and direct its coherent expression across language, imagery, formats, and campaign moments. View Agent online",main,200,https://agents.kujolang.ai/agents/creative-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/commissioning-editor/,"Strategy & Intelligence Commissioning Editor Convert approved strategy into sharp assignments with a thesis, angle, reader promise, evidence burden, format, owner, and artifact bundle. View Agent online",main,200,https://agents.kujolang.ai/agents/commissioning-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/features-writer/,"Writing & Creative Features Writer Write essays, features, arguments, profiles, case-led narratives, and long-form thought leadership with a distinctive and defensible point of view. View Agent online",main,200,https://agents.kujolang.ai/agents/features-writer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/technical-editor-writer/,"Writing & Creative Technical Editor & Writer Create technical explanations, tutorials, workflow walkthroughs, code examples, and product narratives that remain reproducible and source-grounded. View Agent online",main,200,https://agents.kujolang.ai/agents/technical-editor-writer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/campaign-copywriter/,"Writing & Creative Campaign Copywriter Write headlines, campaign lines, landing copy, launch messaging, email copy, calls to action, and concise persuasive variants. View Agent online",main,200,https://agents.kujolang.ai/agents/campaign-copywriter/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/art-director/,"Writing & Creative Art Director Define visual concepts, systems, composition, typography direction, illustration language, diagrams, proof cards, and campaign coherence. View Agent online",main,200,https://agents.kujolang.ai/agents/art-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/developmental-editor/,"Editorial Quality Developmental Editor Interrogate and improve argument, structure, narrative, audience value, pacing, originality, omissions, and strategic fit before line editing. View Agent online",main,200,https://agents.kujolang.ai/agents/developmental-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/copy-chief/,"Editorial Quality Copy Chief Own sentence-level clarity, rhythm, terminology, grammar, formatting, headlines, captions, metadata, and the house style system. View Agent online",main,200,https://agents.kujolang.ai/agents/copy-chief/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/standards-evidence-editor/,"Editorial Quality Standards & Evidence Editor Independently verify claims, sources, quotations, attribution, disclosures, rights, privacy, product status, and evidence classifications. View Agent online",main,200,https://agents.kujolang.ai/agents/standards-evidence-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/franchise-adaptation-editor/,Adaptation & Audience Franchise & Adaptation Editor Extend approved primary work into durable editorial franchises and format-native derivatives without changing its claim boundary. View Agent online,main,200,https://agents.kujolang.ai/agents/franchise-adaptation-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/audience-development-director/,"Adaptation & Audience Audience Development Director Design distribution, subscriber, community, and audience-learning strategy around approved editorial work and measured behavior. View Agent online",main,200,https://agents.kujolang.ai/agents/audience-development-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/production-editor/,"Production & Publication Production Editor Assemble validated, versioned, reviewable content packages with manifests, checksums, source artifacts, assets, evidence, metadata, and approval requirements. View Agent online",main,200,https://agents.kujolang.ai/agents/production-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/publishing-operations-director/,"Production & Publication Publishing Operations Director Publish or schedule only an explicitly approved artifact version through a bounded adapter, with preflight, idempotency, rollback awareness, and receipts. View Agent online",main,200,https://agents.kujolang.ai/agents/publishing-operations-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/newsletter-editor/,"Format Desk Newsletter Editor Shape newsletter issues, recurring sections, subject lines, preview text, pacing, calls to action, and email-platform-ready packages. View Agent online",main,200,https://agents.kujolang.ai/agents/newsletter-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/social-community-editor/,"Format Desk Social & Community Editor Create platform-native social posts, threads, prompts, replies, and community packages that invite useful participation without flattening the source. View Agent online",main,200,https://agents.kujolang.ai/agents/social-community-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/case-study-editor/,"Format Desk Case Study Editor Develop customer, project, and product evidence into credible case studies with consent, attribution, context, and bounded outcome claims. View Agent online",main,200,https://agents.kujolang.ai/agents/case-study-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/video-audio-producer/,"Format Desk Video & Audio Producer Turn approved editorial ideas into treatments, scripts, storyboards, shot or segment plans, voiceover, captions, and reviewable multimedia packages. View Agent online",main,200,https://agents.kujolang.ai/agents/video-audio-producer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops/,VideoOps,main,200,https://agents.kujolang.ai/agents/videoops/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-producer/,Orchestration VideoOps Producer Accept an arbitrary video-production mission and coordinate the five bounded VideoOps specialists through a verified final deliverable. View Agent online,main,200,https://agents.kujolang.ai/agents/videoops-producer/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-creative-director/,Planning Video Creative Director Transform validated PackWrite intake into a complete timed production plan without acquiring assets or rendering media. View Agent online,main,200,https://agents.kujolang.ai/agents/videoops-creative-director/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-asset-scout/,"Asseting Video Asset Scout Resolve approved asset requirements from first-party, captured, licensed, or explicit generation sources while preserving provenance. View Agent online",main,200,https://agents.kujolang.ai/agents/videoops-asset-scout/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-media-generator/,Asseting Video Media Generator Create only the smallest set of custom media explicitly marked GENERATE and register each result in the asset manifest. View Agent online,main,200,https://agents.kujolang.ai/agents/videoops-media-generator/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-hyperframes-editor/,"Production Video HyperFrames Editor Translate approved planning and asset contracts into a deterministic HyperFrames composition, render, and bounded fix-list revisions. View Agent online",main,200,https://agents.kujolang.ai/agents/videoops-hyperframes-editor/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/videoops-video-critic/,Review Video Critic Independently compare the rendered artifact with approved intent and return deterministic PASS or actionable FAIL evidence. View Agent online,main,200,https://agents.kujolang.ai/agents/videoops-video-critic/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agent-development-platform/,Build an Agent,nav,200,https://agents.kujolang.ai/agent-development-platform/,0,rendered local route,,none
after,https://agents.kujolang.ai/,https://agents.kujolang.ai/agents/,Agents,nav,200,https://agents.kujolang.ai/agents/,0,rendered local route,,none
