phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://agents.kujolang.ai/404.html,templates/404.html,404,404,,false,"noindex,follow",,,Page Not Found | Kujo Agents,28,Page not found,14,Agent not found,h1:Agent not found,44,en,,,Robert DeVore,False,,0,8,5,0,not fully probed,2,0,0,1,false,False,false,false,d95eb7ec99ed38890f8052608e8c40b823f7b8fef8edd6a5391ebeb2a20203ce,
after,https://agents.kujolang.ai/agents/,templates/page-agents.html,listing,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/,200,Agents | Kujo Agents,20,"Browse source-grounded Kujo agent contracts for planning, implementation, verification, research, security, and operations.",123,Agents,h1:Agents,673,en,,,Robert DeVore,True,CollectionPage;Organization,94,36,5,0,not fully probed,30,0,0,1,false,True,false,false,29663bc9307e8dbe61dfda16b4d631250c25a703136793844a1b78cd0f944885,
after,https://agents.kujolang.ai/agents/integration-engineer/,content/agents/integration-engineer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/integration-engineer/,200,Integration Engineer | Kujo Agents,34,"Connect GitHub/GitLab, MCP, CI, external services, deployment systems, telemetry, provider adapters, and workflow orchestration boundaries.",139,Integration Engineer,h1:Integration Engineer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,345,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,5e5393f0350884cf411a019112b1a1bcb96ea1d842c6e26fb15e500435f5a75f,
after,https://agents.kujolang.ai/agents/issue-hygiene-worker/,content/agents/issue-hygiene-worker.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/issue-hygiene-worker/,200,Issue Hygiene Worker | Kujo Agents,34,"Check explicitly assigned issue hygiene conditions such as duplicates, stale status, labels, milestones, or missing reproduction details.",137,Issue Hygiene Worker,h1:Issue Hygiene Worker | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,307,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,f654014a96dba46b2eacee997662e51c56c58a80eb65e763fbbe9e34b2f697f9,
after,https://agents.kujolang.ai/agents/lint-runner/,content/agents/lint-runner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/lint-runner/,200,Lint Runner | Kujo Agents,25,"Run explicit lint, format-check, static-check, or compile-check commands and report exact results.",98,Lint Runner,h1:Lint Runner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,265,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,3956724ac01d0434db7d2b05b94ce6548ad9a45e3b4ea8c94c15a9ec303df6f1,
after,https://agents.kujolang.ai/agents/planner/,content/agents/planner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/planner/,200,Planner | Kujo Agents,21,"Convert goals into milestones, tasks, sequencing, dependencies, acceptance criteria, and verification plans.",108,Planner,h1:Planner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,302,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,3dc1515b523a64b9df76755a3a257ba54c582d3d29962e35a6695768b0d3ee4a,
after,https://agents.kujolang.ai/agents/product-strategist/,content/agents/product-strategist.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/product-strategist/,200,Product Strategist | Kujo Agents,32,"Own user value, roadmap fit, feature framing, adoption assumptions, and ICP alignment.",86,Product Strategist,h1:Product Strategist | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,382,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,97de797cce09459fa01bc3cba16302c926b07706c996d0c4f56c77f5fbab15c3,
after,https://agents.kujolang.ai/agents/qa-lead/,content/agents/qa-lead.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/qa-lead/,200,QA Lead | Kujo Agents,21,"Define test plans, evidence requirements, acceptance gates, and quality status for a change or release candidate.",113,QA Lead,h1:QA Lead | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,362,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,2a1e1dd11cfba0965b9267b487130b9fdeb44a7fb2106ec88a5bfafe13e38f50,
after,https://agents.kujolang.ai/agents/receipt-collector/,content/agents/receipt-collector.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/receipt-collector/,200,Receipt Collector | Kujo Agents,31,"Capture command output, logs, RunLedger receipts, CaseFile bundles, Watchdog telemetry references, and evidence paths for auditability.",135,Receipt Collector,h1:Receipt Collector | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,336,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,ad3deaeb0401442f126ef508f10e9d2db5b2b2f7b8f090d2fdd8592a14a5e1b9,
after,https://agents.kujolang.ai/agents/release-verifier/,content/agents/release-verifier.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/release-verifier/,200,Release Verifier | Kujo Agents,30,"Check release readiness, run or coordinate release gates, and report blockers before ship decisions.",100,Release Verifier,h1:Release Verifier | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,370,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,51854c836a20250625e735d4c3c5e0df6a00b17d008da348f7f443b2b99b0eaf,
after,https://agents.kujolang.ai/agents/research-analyst/,content/agents/research-analyst.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/research-analyst/,200,Research Analyst | Kujo Agents,30,"Gather repo, API, dependency, workflow, or technical context and separate confirmed facts from inference.",105,Research Analyst,h1:Research Analyst | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,375,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,b391517e55325dcd022054214a4e650ecec646f715d5610f2a67a78feef83850,
after,https://agents.kujolang.ai/agents/risk-officer/,content/agents/risk-officer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/risk-officer/,200,Risk Officer | Kujo Agents,26,"Identify risk, security concerns, migration issues, release blockers, scope creep, and evidence gaps before or during work.",123,Risk Officer,h1:Risk Officer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,370,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,7c12a6a75716161a4e35e5afdf70514e8ff3f03c2950f2c84c64765256322dbd,
after,https://agents.kujolang.ai/agents/routine-worker/,content/agents/routine-worker.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/routine-worker/,200,Routine Worker | Kujo Agents,28,Run explicitly assigned local commands or scripts and report exact results without interpretation beyond simple status.,119,Routine Worker,h1:Routine Worker | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,330,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,b3b480cfacccb96c6af14decc95b7089f6c91452c5c90d4e73bf7c612e6a78d9,
after,https://agents.kujolang.ai/agents/security-reviewer/,content/agents/security-reviewer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/security-reviewer/,200,Security Reviewer | Kujo Agents,31,"Review secrets, auth, host effects, path boundaries, network exposure, unsafe commands, dependency risk, and sensitive artifacts.",129,Security Reviewer,h1:Security Reviewer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,375,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,c6b3e622aab7ad464e1c7c31e1ed5668e8e89acc39231af4f36f7091deaf7ea4,
after,https://agents.kujolang.ai/agents/sitrep-agent/,content/agents/sitrep-agent.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/sitrep-agent/,200,SITREP Agent | Kujo Agents,26,"Produce short status reports, current-state summaries, and handoff snapshots from available evidence.",101,SITREP Agent,h1:SITREP Agent | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,306,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,a5d70588b41bf6f1e06ca63b5d4b3c8be0705988c9df8af0f47a505b42fe6ac8,
after,https://agents.kujolang.ai/agents/spec-writer/,content/agents/spec-writer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/spec-writer/,200,Spec Writer | Kujo Agents,25,"Create and maintain task contracts with scope, acceptance criteria, eval requirements, risks, dependencies, and review expectations.",132,Spec Writer,h1:Spec Writer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,343,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,30827193b57f86ee6c99c4a5e5db72c15875758b64348aabc2815d4b4ca61887,
after,https://agents.kujolang.ai/agents/systems-architect/,content/agents/systems-architect.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/systems-architect/,200,Systems Architect | Kujo Agents,31,"Own architecture, module boundaries, platform decisions, runtime tradeoffs, and long-term technical coherence.",110,Systems Architect,h1:Systems Architect | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,370,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,7faf176c528cdf5344142ceb7a5e371f2f8c0a8e2692d69ccffbc93504b93c91,
after,https://agents.kujolang.ai/agents/test-runner/,content/agents/test-runner.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/test-runner/,200,Test Runner | Kujo Agents,25,"Run explicit test, eval, or smoke commands and report exact results.",68,Test Runner,h1:Test Runner | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,282,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,77779e075ed9d18068b9797ef2615f9d37f1410618ae028dd66ee8605ce15fb9,
after,https://agents.kujolang.ai/agents/tooling-developer/,content/agents/tooling-developer.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/tooling-developer/,200,Tooling Developer | Kujo Agents,31,"Build or maintain CLI tools, scripts, local automation, developer workflows, and KUJO tool integrations.",104,Tooling Developer,h1:Tooling Developer | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,356,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,7fd0b8c11b342e916f3a33511fd914bf490009f333b4d4f89540ad86bcf04d75,
after,https://agents.kujolang.ai/agents/triage-agent/,content/agents/triage-agent.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/triage-agent/,200,Triage Agent | Kujo Agents,26,"Review flagged wrong outputs, stopped workflow states, failed handoffs, and abnormal results so the chain can decide whether to resume, reroute, require human review, or coordinate the immediate next response.",209,Triage Agent,h1:Triage Agent | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,754,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,a9e7a3f9636ee26fa90d0eeed1236e57fe2f575345db2d217581d623f3f75bd3,
after,https://agents.kujolang.ai/agents/visual-qa-agent/,content/agents/visual-qa-agent.md,agent,200,200,true,"default index,follow",https://agents.kujolang.ai/agents/visual-qa-agent/,200,Visual QA Agent | Kujo Agents,29,"Produce deterministic browser, layout, accessibility, console, network, and visual evidence for user-facing surfaces.",117,Visual QA Agent,h1:Visual QA Agent | h2:Agent Contract | h2:Use This Agent When | h2:Do Not Use This Agent When | h2:Inputs Expected | h2:Outputs Required | h2:Allowed Tools And Workflows | h2:Workflow | h2:Evidence Requirements | h2:Handoff Rules | h2:Escalation Rules | h2:Stop Conditions | h2:Anti-Scope,378,en,,2026-08-10,Kujo,True,SoftwareSourceCode;Organization,4,10,7,0,not fully probed,3,0,0,1,false,True,false,false,1aefd3033297998d85aa0c9cf2c1ac35b0345906fcb9ce0d12de81e236551006,
after,https://agents.kujolang.ai/agents/webops/,templates/page-agent-set.html,listing,200,200,false,"noindex,follow",https://agents.kujolang.ai/agents/webops/,200,WebOps Agents | Kujo Agents,27,Web operations agents are joining the directory soon.,53,WebOps,h1:WebOps,69,en,,,Robert DeVore,True,CollectionPage;Organization,68,9,5,0,not fully probed,2,0,0,1,false,False,false,false,39477f2804424bfaa3bf200ebeb0b864d49facbf378291ca9d4521f2cca4ae0a,
after,https://agents.kujolang.ai/,templates/page-home.html,home,200,200,true,"default index,follow",https://agents.kujolang.ai/,200,Kujo Agents,11,A source-grounded library of specialized Kujo agent sets.,57,Kujo Agents,h1:Kujo Agents | h2:Chain of Command | h2:WebOps,708,en,,,Robert DeVore,False,WebSite;Organization,65,38,6,0,not fully probed,31,0,0,0,false,True,false,false,84e3d1f7a646d52f9890f00d035146ea2845c103289834e82e92f261f963ba90,
